"shipment_id","pick_up_date","day","week","month","quarter","year","day_of_week","forwarder","warehouse_location","consignee","destination","number_of_packages","weight","quantity","value","number_of_pallets_per_day","trucking","trucking_billing"
5750,"2022-11-02",2,44,11,4,2022,"Wednesday","Forwarder Victor","PARANAQUE","Consignee Lambda","CHINA","391","1477.06","17618000","1262394.56","92","6 WHEELER TRUCK - FORWARD","14.00"
5751,"2022-11-02",2,44,11,4,2022,"Wednesday","Forwarder Xray","PARANAQUE","Consignee Xray","CHINA","115","97.98","5865000","217584.60","92","6 WHEELER TRUCK - FORWARD","14.00"
5752,"2022-11-02",2,44,11,4,2022,"Wednesday","Forwarder Zulu","PARANAQUE","Consignee Whiskey","CHINA","23","735.31","2760000","384778.50","92","6 WHEELER TRUCK - FORWARD","14.00"
5753,"2022-11-03",3,44,11,4,2022,"Thursday ","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","477","13.86","1242000","18069.12","18","6 WHEELER TRUCK - FORWARD","150.00"
5754,"2022-11-03",3,44,11,4,2022,"Thursday ","Forwarder Charlie","PARANAQUE","Consignee Mike","HONG KONG","9","651.06","297000","493980.48","18","6 WHEELER TRUCK - FORWARD","14.00"
5755,"2022-11-03",3,44,11,4,2022,"Thursday ","Forwarder Foxtrot","PARANAQUE","Consignee Beta","HONG KONG","81","29.16","1377000","51168.78","18","6 WHEELER TRUCK - FORWARD","14.00"
5756,"2022-11-03",3,44,11,4,2022,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","54","64.62","94500","3175917.03","18","6 WHEELER TRUCK - FORWARD","14.00"
5757,"2022-11-03",3,44,11,4,2022,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","9","423.99","3681000","154009.35","18","6 WHEELER TRUCK - FORWARD","14.00"
5758,"2022-11-03",3,44,11,4,2022,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","18","245.52","304200","234231.75","18","6 WHEELER TRUCK - FORWARD","14.00"
5759,"2022-11-03",3,44,11,4,2022,"Thursday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","27","1011.87","3577500","941055.30","18","6 WHEELER TRUCK - FORWARD","14.00"
5760,"2022-11-03",3,44,11,4,2022,"Thursday ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","36","31.86","13500","115443.36","18","6 WHEELER TRUCK - FORWARD","150.00"
5761,"2022-11-03",3,44,11,4,2022,"Thursday ","Forwarder Zulu","PARANAQUE","Consignee Whiskey","HONG KONG","18","11.16","418500","24418.80","18","6 WHEELER TRUCK - FORWARD","14.00"
5762,"2022-11-04",4,44,11,4,2022,"Friday   ","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","13","283.01","1911000","246960.48","13","6 WHEELER TRUCK - FORWARD","150.00"
5763,"2022-11-04",4,44,11,4,2022,"Friday   ","Forwarder Foxtrot","PARANAQUE","Consignee Beta","HONG KONG","104","158.34","39000","636148.50","13","6 WHEELER TRUCK - FORWARD","14.00"
5764,"2022-11-04",4,44,11,4,2022,"Friday   ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","39","199.03","7137000","204562.80","13","6 WHEELER TRUCK - FORWARD","14.00"
5765,"2022-11-04",4,44,11,4,2022,"Friday   ","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","13","80.86","39000","81570.84","13","6 WHEELER TRUCK - FORWARD","14.00"
5766,"2022-11-04",4,44,11,4,2022,"Friday   ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","13","9.62","4758000","8006.70","13","6 WHEELER TRUCK - FORWARD","14.00"
5767,"2022-11-04",4,44,11,4,2022,"Friday   ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","65","1673.62","136500","342768.14","13","6 WHEELER TRUCK - FORWARD","14.00"
5768,"2022-11-04",4,44,11,4,2022,"Friday   ","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","65","416.65","1033500","1142159.85","13","6 WHEELER TRUCK - FORWARD","14.00"
5769,"2022-11-04",4,44,11,4,2022,"Friday   ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","52","399.49","4894500","180751.61","13","6 WHEELER TRUCK - FORWARD","14.00"
5770,"2022-11-04",4,44,11,4,2022,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","130","17.42","1989000","521732.64","13","6 WHEELER TRUCK - FORWARD","14.00"
5771,"2022-11-04",4,44,11,4,2022,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","260","272.61","1755000","515952.45","13","6 WHEELER TRUCK - FORWARD","14.00"
5772,"2022-11-04",4,44,11,4,2022,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Hotel","HONG KONG","13","836.68","2496000","65804.70","13","6 WHEELER TRUCK - FORWARD","14.00"
5773,"2022-11-04",4,44,11,4,2022,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","52","358.02","1628900","16450.20","13","6 WHEELER TRUCK - FORWARD","150.00"
5774,"2022-11-04",4,44,11,4,2022,"Friday   ","Forwarder Whiskey","PARANAQUE","Consignee Alpha","HONG KONG","78","351.13","741000","8076.90","13","6 WHEELER TRUCK - FORWARD","14.00"
5775,"2022-11-05",5,44,11,4,2022,"Saturday ","Forwarder Beta","PARANAQUE","Consignee Beta","CHINA","13","712.92","838500","298028.25","65","6 WHEELER TRUCK - FORWARD","150.00"
5776,"2022-11-05",5,44,11,4,2022,"Saturday ","Forwarder Charlie","PARANAQUE","Consignee Mike","CHINA","13","12644.97","1397500","279101.55","65","6 WHEELER TRUCK - FORWARD","14.00"
5777,"2022-11-05",5,44,11,4,2022,"Saturday ","Forwarder Golf","TAGUIG","Consignee Juliett","CHINA","338","3264.43","19500","53771.25","65","6 WHEELER TRUCK - FORWARD","130.00"
5778,"2022-11-05",5,44,11,4,2022,"Saturday ","Forwarder Juliett","PARANAQUE","Consignee Victor","CHINA","26","553.67","4173000","599142.05","65","6 WHEELER TRUCK - FORWARD","14.00"
5779,"2022-11-05",5,44,11,4,2022,"Saturday ","Forwarder Lima","PARANAQUE","Consignee Beta","CHINA","39","822.25","3455400","554368.10","65","6 WHEELER TRUCK - FORWARD","14.00"
5780,"2022-11-05",5,44,11,4,2022,"Saturday ","Forwarder Lima","PARANAQUE","Consignee Gamma","CHINA","13","566.02","3815500","254991.75","65","6 WHEELER TRUCK - FORWARD","14.00"
5781,"2022-11-05",5,44,11,4,2022,"Saturday ","Forwarder Lima","PARANAQUE","Consignee Gamma","CHINA","39","5.72","31200","66544.92","65","6 WHEELER TRUCK - FORWARD","14.00"
5782,"2022-11-05",5,44,11,4,2022,"Saturday ","Forwarder Lima","PARANAQUE","Consignee November","CHINA","208","9.62","2983500","861993.60","65","6 WHEELER TRUCK - FORWARD","14.00"
5783,"2022-11-05",5,44,11,4,2022,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Echo","CHINA","65","236.99","1696500","323076.00","65","6 WHEELER TRUCK - FORWARD","14.00"
5784,"2022-11-05",5,44,11,4,2022,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Echo","CHINA","26","43.94","124800","405181.40","65","6 WHEELER TRUCK - FORWARD","14.00"
5785,"2022-11-05",5,44,11,4,2022,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Hotel","CHINA","52","1097.07","19500","271383.84","65","6 WHEELER TRUCK - FORWARD","14.00"
5786,"2022-11-05",5,44,11,4,2022,"Saturday ","Forwarder Uniform","LAS PINAS","Consignee Uniform","CHINA","26","1138.41","780000","722731.23","65","6 WHEELER TRUCK - FORWARD","150.00"
5787,"2022-11-05",5,44,11,4,2022,"Saturday ","Forwarder Xray","PARANAQUE","Consignee Xray","CHINA","39","10.14","4933500","191890.40","65","6 WHEELER TRUCK - FORWARD","14.00"
5788,"2022-11-07",7,45,11,4,2022,"Monday   ","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","20","16.90","2835000","2418.00","20","6 WHEELER TRUCK - FORWARD","14.00"
5789,"2022-11-07",7,45,11,4,2022,"Monday   ","Forwarder Foxtrot","PARANAQUE","Consignee Beta","HONG KONG","20","62.90","165000","701065.50","20","6 WHEELER TRUCK - FORWARD","150.00"
5790,"2022-11-07",7,45,11,4,2022,"Monday   ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","10","14.00","735000","6882.00","20","6 WHEELER TRUCK - FORWARD","14.00"
5791,"2022-11-07",7,45,11,4,2022,"Monday   ","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","10","65.70","370800","430674.00","20","6 WHEELER TRUCK - FORWARD","14.00"
5792,"2022-11-07",7,45,11,4,2022,"Monday   ","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","10","271.30","216000","292702.50","20","6 WHEELER TRUCK - FORWARD","14.00"
5793,"2022-11-07",7,45,11,4,2022,"Monday   ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","20","898.50","330000","4848.00","20","6 WHEELER TRUCK - FORWARD","14.00"
5794,"2022-11-07",7,45,11,4,2022,"Monday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","10","248.00","630000","2666918.40","20","6 WHEELER TRUCK - FORWARD","14.00"
5795,"2022-11-07",7,45,11,4,2022,"Monday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","10","48.80","2415000","127420.20","20","6 WHEELER TRUCK - FORWARD","14.00"
5796,"2022-11-07",7,45,11,4,2022,"Monday   ","Forwarder Romeo","PARANAQUE","Consignee Hotel","HONG KONG","10","721.70","180000","378450.00","20","6 WHEELER TRUCK - FORWARD","14.00"
5797,"2022-11-07",7,45,11,4,2022,"Monday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","20","169.80","675000","333210.00","20","6 WHEELER TRUCK - FORWARD","150.00"
5798,"2022-11-08",8,45,11,4,2022,"Tuesday  ","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","741","95.16","1326000","8693.10","65","6 WHEELER TRUCK - FORWARD","14.00"
5799,"2022-11-08",8,45,11,4,2022,"Tuesday  ","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","13","6342.18","117000","48301.50","65","6 WHEELER TRUCK - FORWARD","150.00"
5800,"2022-11-08",8,45,11,4,2022,"Tuesday  ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","26","1472.12","117000","380981.12","65","6 WHEELER TRUCK - FORWARD","14.00"
5801,"2022-11-08",8,45,11,4,2022,"Tuesday  ","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","26","5186.35","156000","773427.46","65","6 WHEELER TRUCK - FORWARD","14.00"
5802,"2022-11-08",8,45,11,4,2022,"Tuesday  ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","26","636.22","3040700","1569933.30","65","6 WHEELER TRUCK - FORWARD","14.00"
5803,"2022-11-08",8,45,11,4,2022,"Tuesday  ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","104","12.61","1930500","1095385.20","65","6 WHEELER TRUCK - FORWARD","14.00"
5804,"2022-11-08",8,45,11,4,2022,"Tuesday  ","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","13","821.08","3627000","12852.45","65","6 WHEELER TRUCK - FORWARD","14.00"
5805,"2022-11-08",8,45,11,4,2022,"Tuesday  ","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","39","98.93","78000","163566.00","65","6 WHEELER TRUCK - FORWARD","14.00"
5806,"2022-11-08",8,45,11,4,2022,"Tuesday  ","Forwarder Lima","PARANAQUE","Consignee November","HONG KONG","117","233.09","97500","219691.68","65","6 WHEELER TRUCK - FORWARD","14.00"
5807,"2022-11-08",8,45,11,4,2022,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","208","272.22","117000","124020.00","65","6 WHEELER TRUCK - FORWARD","14.00"
5808,"2022-11-08",8,45,11,4,2022,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","39","4.68","273000","20798.70","65","6 WHEELER TRUCK - FORWARD","14.00"
5809,"2022-11-08",8,45,11,4,2022,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Hotel","HONG KONG","26","6.89","58500","46644.00","65","6 WHEELER TRUCK - FORWARD","14.00"
5810,"2022-11-08",8,45,11,4,2022,"Tuesday  ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","26","397.67","799500","8437.65","65","6 WHEELER TRUCK - FORWARD","150.00"
5811,"2022-11-09",9,45,11,4,2022,"Wednesday","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","72","1792.08","1044000","13402.80","72","6 WHEELER TRUCK - FORWARD","14.00"
5812,"2022-11-09",9,45,11,4,2022,"Wednesday","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","36","217.08","2160000","133155.90","72","6 WHEELER TRUCK - FORWARD","150.00"
5813,"2022-11-09",9,45,11,4,2022,"Wednesday","Forwarder Bravo","PARANAQUE","Consignee Yankee","HONG KONG","18","18.18","6345000","2271299.40","72","6 WHEELER TRUCK - FORWARD","14.00"
5814,"2022-11-09",9,45,11,4,2022,"Wednesday","Forwarder Foxtrot","PARANAQUE","Consignee Beta","HONG KONG","18","678.42","1486800","130523.40","72","6 WHEELER TRUCK - FORWARD","14.00"
5815,"2022-11-09",9,45,11,4,2022,"Wednesday","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","108","992.70","2349000","307773.00","72","6 WHEELER TRUCK - FORWARD","14.00"
5816,"2022-11-09",9,45,11,4,2022,"Wednesday","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","18","33.66","378000","4429846.80","72","6 WHEELER TRUCK - FORWARD","14.00"
5817,"2022-11-09",9,45,11,4,2022,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","18","519.84","27000","5999.40","72","6 WHEELER TRUCK - FORWARD","14.00"
5818,"2022-11-09",9,45,11,4,2022,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","198","338.40","14310000","401630.40","72","6 WHEELER TRUCK - FORWARD","14.00"
